codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_nova_empresa;codigo_novo_cadastro;codigo_nova_filial;tipo_admissao;numero_ficha_registro;tipo_admissao_colaborador
8;1;387230;23/10/2017;8;387230;560;2;5;1
8;1;387231;21/10/2017;8;387231;390;2;77;1
8;1;387232;23/10/2017;8;387232;061;2;513;1
8;1;387233;16/07/2020;8;387233;7390;2;93;1
8;1;387233;19/10/2017;8;387233;7390;2;93;1
8;1;387234;20/10/2017;8;387234;348;2;28;1
8;1;387235;19/06/2020;8;387235;7046;1;246;1
8;1;387235;21/10/2017;8;387235;7046;1;246;1
8;1;387236;21/10/2017;8;387236;352;2;29;1
8;1;387237;21/10/2017;8;387237;046;1;209;1
8;1;387238;02/03/2018;8;387238;499;2;19;1
8;1;387238;21/10/2017;8;387238;499;2;19;1
8;1;387239;24/10/2017;8;387239;530;2;12;1
8;1;387240;24/10/2017;8;387240;530;2;13;1
8;1;387241;24/10/2017;8;387241;159;2;252;1
8;1;387242;24/10/2017;8;387242;121;2;190;1
8;1;387243;24/10/2017;8;387243;013;2;4329;1
8;1;387244;24/10/2017;8;387244;013;2;4330;1
8;1;387245;26/10/2017;8;387245;093;1;629;1
8;1;387246;26/10/2017;8;387246;093;1;630;1
8;1;387247;27/10/2017;8;387247;428;2;23;1
8;1;387248;07/04/2025;8;387248;646;2;10;1
8;1;387248;16/05/2020;8;387248;646;2;10;1
8;1;387248;25/10/2017;8;387248;646;2;10;1
8;1;387249;04/08/2020;8;387249;465;2;32;1
8;1;387249;04/09/2019;8;387249;465;2;32;1
8;1;387249;22/05/2020;8;387249;465;2;32;1
8;1;387249;25/10/2017;8;387249;465;2;32;1
8;1;387250;26/10/2017;8;387250;054;1;57;1
4;1;387251;30/10/2017;4;387251;001;1;400;1
8;1;387252;01/11/2017;8;387252;053;2;49;1
8;1;387253;01/11/2017;8;387253;299;2;42;1
8;1;387254;01/11/2017;8;387254;013;2;4331;1
8;1;387255;06/11/2017;8;387255;013;2;4332;1
8;1;387256;01/01/2023;8;387256;001;2;5846;1
8;1;387256;01/11/2017;8;387256;001;2;5846;1
8;1;387256;04/09/2020;8;387256;001;2;5846;1
8;1;387257;01/11/2017;8;387257;013;2;4334;1
8;1;387258;01/11/2017;8;387258;001;1;5500;1
8;1;387258;21/09/2020;8;387258;001;1;5500;1
8;1;387259;01/11/2017;8;387259;527;2;20;1
8;1;387260;01/11/2017;8;387260;092;2;156;1
8;1;387261;01/11/2017;8;387261;465;2;21;1
8;1;387262;01/11/2017;8;387262;140;2;141;1
8;1;387263;01/11/2017;8;387263;359;2;26;1
8;1;387264;01/11/2017;8;387264;001;2;5501;1
8;1;387265;01/11/2017;8;387265;124;2;161;1
8;1;387266;01/11/2017;8;387266;7020;2;274;1
8;1;387266;16/05/2020;8;387266;7020;2;274;1
8;1;387267;01/01/2023;8;387267;001;2;4335;1
8;1;387267;01/11/2017;8;387267;001;2;4335;1
8;1;387267;04/01/2021;8;387267;001;2;4335;1
8;1;387268;01/11/2017;8;387268;463;2;23;1
8;1;387269;01/11/2017;8;387269;449;2;30;1
8;1;387270;03/11/2017;8;387270;324;2;38;1
8;1;387271;03/11/2017;8;387271;412;2;27;1
8;1;387271;16/07/2020;8;387271;412;2;27;1
8;1;387271;27/02/2025;8;387271;412;2;27;1
8;1;387272;03/11/2017;8;387272;332;2;34;1
8;1;387274;03/11/2017;8;387274;084;2;160;1
8;1;387275;03/11/2017;8;387275;016;1;47;1
8;1;387276;03/11/2017;8;387276;458;2;18;1
8;1;387277;03/11/2017;8;387277;065;2;55;1
8;1;387278;03/11/2017;8;387278;472;2;47;1
8;1;387278;12/07/2021;8;387278;472;2;47;1
8;1;387278;25/03/2024;8;387278;472;2;47;1
8;1;387279;03/11/2017;8;387279;264;2;64;1
8;1;387280;03/11/2017;8;387280;043;2;36;1
8;1;387281;03/11/2017;8;387281;530;2;14;1
8;1;387282;03/11/2017;8;387282;244;2;64;1
8;1;387283;06/11/2017;8;387283;556;1;1;1
8;1;387283;14/11/2017;8;387283;556;1;1;1
8;1;387284;06/11/2017;8;387284;556;2;2;1
8;1;387284;14/11/2017;8;387284;556;2;2;1
8;1;387285;04/11/2017;8;387285;322;2;34;1
8;1;387286;06/11/2017;8;387286;559;2;2;1
8;1;387286;11/12/2017;8;387286;559;2;2;1
8;1;387287;06/11/2017;8;387287;559;2;3;1
8;1;387287;11/12/2017;8;387287;559;2;3;1
8;1;387288;06/11/2017;8;387288;559;2;4;1
8;1;387288;11/12/2017;8;387288;559;2;4;1
8;1;387289;06/11/2017;8;387289;559;2;5;1
8;1;387289;11/12/2017;8;387289;559;2;5;1
8;1;387290;06/11/2017;8;387290;557;2;2;1
8;1;387290;14/11/2017;8;387290;557;2;2;1
8;1;387291;01/04/2024;8;387291;7587;2;12;1
8;1;387291;05/09/2022;8;387291;7587;2;12;1
8;1;387291;06/11/2017;8;387291;7587;2;12;1
8;1;387291;14/11/2017;8;387291;7587;2;12;1
8;1;387292;06/11/2017;8;387292;557;2;3;1
8;1;387292;14/11/2017;8;387292;557;2;3;1
8;1;387293;06/11/2017;8;387293;557;2;4;1
8;1;387293;14/11/2017;8;387293;557;2;4;1
8;1;387294;06/11/2017;8;387294;307;2;62;1
8;1;387295;04/11/2017;8;387295;545;2;8;1
8;1;387296;07/11/2017;8;387296;542;2;9;1
8;1;387297;07/11/2017;8;387297;390;1;79;1
8;1;387298;07/11/2017;8;387298;555;1;8;1
8;1;387298;22/11/2017;8;387298;555;1;8;1
8;1;387299;07/11/2017;8;387299;555;2;9;1
8;1;387299;22/11/2017;8;387299;555;2;9;1
8;1;387300;07/11/2017;8;387300;465;2;35;1
8;1;387300;22/11/2021;8;387300;465;2;35;1
8;1;387300;25/11/2019;8;387300;465;2;35;1
8;1;387301;08/11/2017;8;387301;284;2;59;1
8;1;387302;01/07/2024;8;387302;7083;2;160;1
8;1;387302;08/11/2017;8;387302;7083;2;160;1
8;1;387303;08/11/2017;8;387303;376;2;2;1
8;1;387303;17/01/2019;8;387303;376;2;2;1
8;1;387303;22/11/2017;8;387303;376;2;2;1
8;1;387304;08/11/2017;8;387304;558;1;3;1
8;1;387304;22/11/2017;8;387304;558;1;3;1
8;1;387305;08/11/2017;8;387305;173;2;130;1
8;1;387306;08/11/2017;8;387306;002;2;98;1
8;1;387307;08/11/2017;8;387307;442;1;23;1
8;1;387308;09/11/2017;8;387308;129;2;76;1
8;1;387309;13/11/2017;8;387309;454;2;20;1
8;1;387310;13/11/2017;8;387310;415;1;48;1
8;1;387311;11/11/2017;8;387311;409;2;35;1
8;1;387312;11/11/2017;8;387312;402;2;31;1
8;1;387313;11/11/2017;8;387313;055;2;217;1
8;1;387314;11/11/2017;8;387314;233;2;76;1
8;1;387315;02/10/2021;8;387315;488;2;47;1
8;1;387315;13/11/2017;8;387315;488;2;47;1
8;1;387315;21/07/2020;8;387315;488;2;47;1
8;1;387316;01/06/2023;8;387316;430;1;107;1
8;1;387316;06/07/2020;8;387316;430;1;107;1
8;1;387316;11/11/2017;8;387316;430;1;107;1
8;1;387316;11/11/2019;8;387316;430;1;107;1
8;1;387316;13/02/2025;8;387316;430;1;107;1
8;1;387316;22/06/2020;8;387316;430;1;107;1
8;1;387317;20/11/2017;8;387317;529;1;25;1
8;1;387318;14/11/2017;8;387318;061;2;514;1
8;1;387319;13/11/2017;8;387319;227;1;114;1
8;1;387320;14/11/2017;8;387320;377;1;22;1
8;1;387321;01/10/2022;8;387321;7037;2;538;1
8;1;387321;14/11/2017;8;387321;7037;2;538;1
8;1;387322;14/11/2017;8;387322;550;1;8;1
8;1;387323;13/11/2017;8;387323;402;2;32;1
8;1;387324;14/11/2017;8;387324;7083;2;147;1
8;1;387324;21/07/2020;8;387324;7083;2;147;1
8;1;387325;16/11/2017;8;387325;125;2;142;1
8;1;387326;16/11/2017;8;387326;335;2;42;1
8;1;387327;16/11/2017;8;387327;491;1;25;1
8;1;387328;17/11/2017;8;387328;306;2;58;1
8;1;387329;17/11/2017;8;387329;336;1;43;1
8;1;387330;18/11/2017;8;387330;184;2;111;1
8;1;387331;18/08/2025;8;387331;392;2;34;1
8;1;387331;21/11/2017;8;387331;392;2;34;1
8;1;387332;06/06/2022;8;387332;512;2;19;1
8;1;387332;21/11/2017;8;387332;512;2;19;1
8;1;387333;21/11/2017;8;387333;092;2;157;1
8;1;387334;21/11/2017;8;387334;142;2;71;1
8;1;387335;01/06/2025;8;387335;001;2;6260;1
8;1;387335;01/10/2021;8;387335;001;2;6260;1
8;1;387335;09/10/2019;8;387335;001;2;6260;1
8;1;387335;21/11/2017;8;387335;001;2;6260;1
8;1;387336;22/11/2017;8;387336;514;2;19;1
8;1;387337;22/11/2017;8;387337;083;2;139;1
8;1;387338;22/11/2017;8;387338;469;2;27;1
8;1;387339;22/11/2017;8;387339;371;2;19;1
8;1;387340;23/11/2017;8;387340;334;1;48;1
8;1;387341;23/11/2017;8;387341;160;2;121;1
8;1;387342;01/06/2019;8;387342;498;2;37;1
8;1;387342;01/06/2020;8;387342;498;2;37;1
8;1;387342;01/10/2021;8;387342;498;2;37;1
8;1;387342;23/11/2017;8;387342;498;2;37;1
8;1;387343;23/11/2017;8;387343;025;1;1132;1
8;1;387344;20/11/2017;8;387344;553;1;5;1
8;1;387345;20/11/2017;8;387345;553;1;6;1
8;1;387346;23/11/2017;8;387346;555;1;1;1
8;1;387347;24/11/2017;8;387347;384;2;36;1
8;1;387348;24/11/2017;8;387348;508;2;19;1
4;1;387349;08/01/2018;4;387349;001;2;401;1
4;1;387349;16/08/2019;4;387349;001;2;401;1
8;1;387350;01/12/2017;8;387350;560;2;6;1
8;1;387350;11/12/2017;8;387350;560;2;6;1
8;1;387351;01/12/2017;8;387351;560;2;7;1
8;1;387351;11/12/2017;8;387351;560;2;7;1
8;1;387352;01/12/2017;8;387352;199;2;87;1
8;1;387353;01/12/2017;8;387353;261;2;60;1
8;1;387354;01/12/2017;8;387354;313;2;43;1
8;1;387354;14/12/2020;8;387354;313;2;43;1
8;1;387355;01/12/2017;8;387355;7268;2;168;1
8;1;387355;19/06/2020;8;387355;7268;2;168;1
8;1;387355;21/12/2018;8;387355;7268;2;168;1
8;1;387356;01/12/2017;8;387356;547;2;9;1
8;1;387357;01/12/2017;8;387357;256;2;79;1
8;1;387358;01/12/2017;8;387358;7093;2;657;1
8;1;387358;20/11/2020;8;387358;7093;2;657;1
8;1;387359;01/12/2017;8;387359;557;2;5;1
8;1;387360;01/12/2017;8;387360;7046;2;247;1
8;1;387360;19/06/2020;8;387360;7046;2;247;1
8;1;387361;01/12/2017;8;387361;559;2;6;1
8;1;387361;10/12/2017;8;387361;559;2;6;1
8;1;387362;01/12/2017;8;387362;559;2;7;1
8;1;387362;11/12/2017;8;387362;559;2;7;1
8;1;387363;01/12/2017;8;387363;068;1;110;1
8;1;387364;01/12/2017;8;387364;7173;2;131;1
8;1;387364;09/10/2019;8;387364;7173;2;131;1
8;1;387365;01/02/2022;8;387365;616;2;6;1
8;1;387365;04/12/2017;8;387365;616;2;6;1
8;1;387366;02/12/2017;8;387366;398;1;35;1
8;1;387367;04/12/2017;8;387367;491;2;26;1
8;1;387368;02/12/2017;8;387368;483;1;23;1
8;1;387369;02/12/2017;8;387369;7415;1;59;1
8;1;387369;23/05/2020;8;387369;7415;1;59;1
8;1;387370;04/12/2017;8;387370;437;2;28;1
8;1;387371;05/12/2017;8;387371;001;2;5521;1
4;1;387372;08/01/2018;4;387372;001;1;402;1
8;1;387373;06/12/2017;8;387373;380;2;33;1
8;1;387374;07/12/2017;8;387374;057;2;155;1
4;1;387375;08/01/2018;4;387375;001;1;403;1
8;1;387376;07/12/2017;8;387376;096;2;184;1
8;1;387377;07/12/2017;8;387377;343;2;40;1
8;1;387378;07/12/2017;8;387378;484;2;21;1
8;1;387379;08/12/2017;8;387379;196;2;57;1
8;1;387380;08/12/2017;8;387380;266;2;50;1
8;1;387381;08/12/2017;8;387381;490;2;5436;1
8;1;387382;08/12/2017;8;387382;169;2;156;1
8;1;387383;09/12/2017;8;387383;502;2;28;1
8;1;387384;08/12/2017;8;387384;066;2;103;1
8;1;387385;08/12/2017;8;387385;014;2;516;1
8;1;387386;08/12/2017;8;387386;7083;2;150;1
8;1;387386;24/07/2020;8;387386;7083;2;150;1
8;1;387387;12/12/2017;8;387387;313;2;32;1
8;1;387388;12/12/2017;8;387388;421;2;33;1
8;1;387389;01/10/2020;8;387389;065;2;82;1
8;1;387389;03/10/2022;8;387389;065;2;82;1
8;1;387389;08/12/2017;8;387389;065;2;82;1
8;1;387389;26/02/2025;8;387389;065;2;82;1
8;1;387390;12/12/2017;8;387390;7022;2;536;1
8;1;387390;20/11/2020;8;387390;7022;2;536;1
8;1;387391;12/12/2017;8;387391;545;2;9;1
8;1;387392;12/12/2017;8;387392;7485;2;27;1
8;1;387392;23/05/2020;8;387392;7485;2;27;1
8;1;387393;04/06/2020;8;387393;508;2;32;1
8;1;387393;12/12/2017;8;387393;508;2;32;1
8;1;387393;27/09/2021;8;387393;508;2;32;1
4;1;387394;01/07/2021;4;387394;001;1;404;1
4;1;387394;03/06/2019;4;387394;001;1;404;1
4;1;387394;03/08/2020;4;387394;001;1;404;1
4;1;387394;06/02/2023;4;387394;001;1;404;1
4;1;387394;08/01/2018;4;387394;001;1;404;1
4;1;387394;13/01/2023;4;387394;001;1;404;1
4;1;387394;20/03/2023;4;387394;001;1;404;1
8;1;387395;12/12/2017;8;387395;380;2;34;1
8;1;387396;02/01/2019;8;387396;7046;2;248;1
8;1;387396;13/12/2017;8;387396;7046;2;248;1
8;1;387396;19/06/2020;8;387396;7046;2;248;1
8;1;387397;13/12/2017;8;387397;352;1;31;1
8;1;387397;19/10/2018;8;387397;352;1;31;1
8;1;387398;13/12/2017;8;387398;277;2;54;1
4;1;387399;08/01/2018;4;387399;001;2;405;1
8;1;387400;14/12/2017;8;387400;184;2;112;1
8;1;387401;14/12/2017;8;387401;155;2;107;1
8;1;387402;15/12/2017;8;387402;540;2;6;1
8;1;387403;15/12/2017;8;387403;557;2;7;1
8;1;387404;15/12/2017;8;387404;392;1;19;1
8;1;387405;15/12/2017;8;387405;355;2;38;1
4;1;387406;08/01/2018;4;387406;001;2;406;1
8;1;387407;18/12/2017;8;387407;001;2;5528;1
8;1;387408;02/09/2019;8;387408;044;2;1316;1
8;1;387408;18/12/2017;8;387408;044;2;1316;1
8;1;387409;19/12/2017;8;387409;491;2;27;1
8;1;387410;20/12/2017;8;387410;414;2;20;1
8;1;387411;21/12/2017;8;387411;001;2;5527;1
8;1;387412;21/12/2017;8;387412;553;2;7;1
8;1;387413;22/12/2017;8;387413;551;2;7;1
8;1;387414;22/12/2017;8;387414;328;2;40;1
8;1;387415;05/12/2017;8;387415;560;2;8;1
8;1;387416;22/12/2017;8;387416;559;2;8;1
8;1;387417;26/12/2017;8;387417;013;2;5529;1
8;1;387418;02/05/2020;8;387418;7438;2;35;1
8;1;387418;23/12/2017;8;387418;7438;2;35;1
8;1;387419;26/12/2017;8;387419;493;2;25;1
8;1;387420;02/01/2018;8;387420;457;2;21;1
8;1;387421;02/01/2018;8;387421;461;2;42;1
8;1;387422;02/01/2018;8;387422;511;2;16;1
8;1;387423;02/01/2018;8;387423;408;2;39;1
8;1;387424;02/01/2018;8;387424;7173;1;132;1
8;1;387424;09/10/2019;8;387424;7173;1;132;1
8;1;387425;02/01/2018;8;387425;219;2;100;1
8;1;387426;02/01/2018;8;387426;252;2;59;1
8;1;387427;02/01/2018;8;387427;433;2;18;1
8;1;387428;04/01/2018;8;387428;7108;2;109;1
8;1;387428;22/06/2020;8;387428;7108;2;109;1
8;1;387429;04/01/2018;8;387429;268;2;152;1
8;1;387430;04/01/2018;8;387430;372;2;31;1
8;1;387431;04/01/2018;8;387431;490;2;24;1
8;1;387432;01/12/2025;8;387432;515;2;40;1
8;1;387432;04/01/2018;8;387432;515;2;40;1
8;1;387433;05/01/2018;8;387433;059;2;122;1
8;1;387434;05/01/2018;8;387434;7577;2;9;1
8;1;387434;16/05/2020;8;387434;7577;2;9;1
8;1;387435;08/01/2018;8;387435;001;2;5530;1
8;1;387436;08/01/2018;8;387436;7065;2;69;1
8;1;387436;21/07/2020;8;387436;7065;2;69;1
8;1;387437;09/01/2018;8;387437;341;2;46;1
8;1;387438;09/01/2018;8;387438;341;2;47;1
8;1;387439;01/10/2020;8;387439;7442;2;32;1
8;1;387439;09/01/2018;8;387439;7442;2;32;1
8;1;387440;08/01/2018;8;387440;462;2;15;1
8;1;387441;10/01/2018;8;387441;117;2;112;1
8;1;387442;10/01/2018;8;387442;428;2;24;1
8;1;387443;11/01/2018;8;387443;001;2;5531;1
8;1;387443;19/03/2019;8;387443;001;2;5531;1
8;1;387444;11/01/2018;8;387444;242;2;101;1
8;1;387445;11/01/2018;8;387445;263;2;76;1
8;1;387446;11/01/2018;8;387446;551;2;8;1
8;1;387447;12/01/2018;8;387447;025;2;1133;1
8;1;387448;12/01/2018;8;387448;519;2;11;1
8;1;387449;12/01/2018;8;387449;431;1;21;1
8;1;387450;13/01/2018;8;387450;073;2;71;1
8;1;387451;11/10/2019;8;387451;7173;2;143;1
8;1;387451;13/01/2018;8;387451;7173;2;143;1
8;1;387452;16/01/2018;8;387452;316;2;32;1
8;1;387453;17/01/2018;8;387453;061;2;515;1
8;1;387454;17/01/2018;8;387454;061;2;516;1
8;1;387455;18/01/2018;8;387455;544;2;7;1
8;1;387456;18/01/2018;8;387456;336;2;44;1
8;1;387457;07/11/2020;8;387457;7446;2;34;1
8;1;387457;18/01/2018;8;387457;7446;2;34;1
8;1;387457;24/10/2020;8;387457;7446;2;34;1
8;1;387458;18/01/2018;8;387458;145;2;126;1
8;1;387459;18/01/2018;8;387459;141;2;97;1
8;1;387460;16/02/2018;8;387460;564;2;2;1
8;1;387460;22/01/2018;8;387460;564;2;2;1
8;1;387461;16/02/2018;8;387461;564;2;3;1
8;1;387461;22/01/2018;8;387461;564;2;3;1
8;1;387462;16/02/2018;8;387462;564;2;4;1
8;1;387462;22/01/2018;8;387462;564;2;4;1
8;1;387463;16/02/2018;8;387463;564;2;5;1
8;1;387463;22/01/2018;8;387463;564;2;5;1
8;1;387464;19/01/2018;8;387464;311;2;43;1
8;1;387465;19/01/2018;8;387465;399;2;26;1
8;1;387466;19/01/2018;8;387466;023;1;50;1
8;1;387467;22/01/2018;8;387467;554;2;1;1
8;1;387468;22/01/2018;8;387468;554;2;2;1
8;1;387469;22/01/2018;8;387469;554;2;3;1
8;1;387470;22/01/2018;8;387470;554;2;4;1
8;1;387471;20/01/2018;8;387471;378;2;31;1
8;1;387472;01/10/2020;8;387472;7471;2;29;1
8;1;387472;21/09/2018;8;387472;7471;2;29;1
8;1;387472;23/01/2018;8;387472;7471;2;29;1
4;1;387473;07/02/2018;4;387473;001;2;407;1
8;1;387474;24/01/2018;8;387474;288;2;41;1
8;1;387475;24/01/2018;8;387475;532;2;13;1
8;1;387476;25/01/2018;8;387476;469;2;28;1
8;1;387477;25/01/2018;8;387477;013;1;4336;1
8;1;387478;26/01/2018;8;387478;073;2;72;1
8;1;387479;26/01/2018;8;387479;352;2;30;1
4;1;387480;07/02/2018;4;387480;001;1;408;1
4;1;387481;07/02/2018;4;387481;001;2;409;1
4;1;387482;03/06/2019;4;387482;001;2;410;1
4;1;387482;07/02/2018;4;387482;001;2;410;1
4;1;387482;11/01/2019;4;387482;001;2;410;1
4;1;387482;27/06/2022;4;387482;001;2;410;1
4;1;387483;07/02/2018;4;387483;001;2;411;1
4;1;387484;07/02/2018;4;387484;001;2;412;1
4;1;387485;07/02/2018;4;387485;001;2;413;1
8;1;387486;01/02/2018;8;387486;484;2;22;1
8;1;387487;01/02/2018;8;387487;469;2;30;1
8;1;387488;01/02/2018;8;387488;543;2;6;1
8;1;387489;01/02/2018;8;387489;527;2;21;1
8;1;387490;01/02/2018;8;387490;233;2;77;1
8;1;387491;01/02/2018;8;387491;113;2;79;1
8;1;387492;01/02/2018;8;387492;355;2;39;1
8;1;387493;01/02/2018;8;387493;500;2;26;1
8;1;387494;02/02/2018;8;387494;527;2;22;1
8;1;387495;02/02/2018;8;387495;407;2;30;1
8;1;387496;02/02/2018;8;387496;073;2;73;1
8;1;387497;03/02/2018;8;387497;037;2;501;1
8;1;387498;05/02/2018;8;387498;013;2;4337;1
8;1;387499;05/02/2018;8;387499;562;2;1;1
8;1;387500;01/05/2022;8;387500;7084;2;175;1
8;1;387500;04/01/2021;8;387500;7084;2;175;1
8;1;387500;05/02/2018;8;387500;7084;2;175;1
8;1;387501;05/02/2018;8;387501;562;2;3;1
8;1;387502;05/02/2018;8;387502;562;2;4;1
8;1;387503;05/02/2018;8;387503;138;1;160;1
8;1;387504;05/02/2018;8;387504;219;1;101;1
8;1;387505;05/02/2018;8;387505;089;2;106;1
8;1;387506;07/02/2018;8;387506;524;2;13;1
8;1;387507;08/02/2018;8;387507;343;2;41;1
8;1;387508;08/02/2018;8;387508;141;2;98;1
8;1;387509;09/02/2018;8;387509;133;2;92;1
8;1;387510;01/03/2022;8;387510;565;2;29;1
8;1;387510;02/08/2022;8;387510;565;2;29;1
8;1;387510;09/02/2018;8;387510;565;2;29;1
8;1;387511;10/02/2018;8;387511;375;2;28;1
8;1;387512;10/02/2018;8;387512;500;2;27;1
8;1;387513;10/02/2018;8;387513;590;2;1;1
8;1;387513;13/09/2021;8;387513;590;2;1;1
8;1;387514;14/02/2018;8;387514;530;2;15;1
8;1;387515;14/02/2018;8;387515;384;2;37;1
8;1;387516;14/02/2018;8;387516;169;1;157;1
8;1;387517;14/02/2018;8;387517;545;2;10;1
8;1;387518;14/02/2018;8;387518;491;2;32;1
8;1;387518;18/02/2025;8;387518;491;2;32;1
8;1;387518;21/05/2020;8;387518;491;2;32;1
8;1;387519;14/02/2018;8;387519;005;1;849;1
8;1;387520;15/02/2018;8;387520;155;1;108;1
4;1;387521;16/02/2018;4;387521;001;2;414;1
8;1;387522;15/02/2018;8;387522;562;2;5;1
4;1;387523;16/02/2018;4;387523;001;1;415;1
8;1;387524;16/02/2018;8;387524;408;1;40;1
8;1;387525;19/02/2018;8;387525;306;2;59;1
8;1;387526;08/03/2018;8;387526;565;2;4;1
8;1;387526;19/02/2018;8;387526;565;2;4;1
8;1;387527;08/03/2018;8;387527;565;2;5;1
8;1;387527;19/02/2018;8;387527;565;2;5;1
8;1;387528;08/03/2018;8;387528;565;2;6;1
8;1;387528;19/02/2018;8;387528;565;2;6;1
8;1;387529;08/03/2018;8;387529;565;2;7;1
8;1;387529;19/02/2018;8;387529;565;2;7;1
8;1;387530;17/02/2018;8;387530;263;1;77;1
8;1;387531;19/02/2018;8;387531;563;2;1;1
8;1;387532;19/02/2018;8;387532;563;2;2;1
8;1;387533;19/02/2018;8;387533;563;2;3;1
8;1;387534;19/02/2018;8;387534;7563;2;16;1
8;1;387534;26/05/2020;8;387534;7563;2;16;1
8;1;387535;20/02/2018;8;387535;099;2;100;1
8;1;387536;19/02/2018;8;387536;554;2;7;1
8;1;387537;19/02/2018;8;387537;554;1;6;1
8;1;387538;20/02/2018;8;387538;128;2;92;1
8;1;387539;20/02/2018;8;387539;028;1;63;1
8;1;387540;20/02/2018;8;387540;125;1;144;1
8;1;387541;20/02/2018;8;387541;310;2;51;1
8;1;387542;21/02/2018;8;387542;342;2;28;1
8;1;387543;22/02/2018;8;387543;001;2;5544;1
8;1;387544;22/02/2018;8;387544;001;2;5545;1
8;1;387545;22/02/2018;8;387545;025;2;1134;1
8;1;387546;23/02/2018;8;387546;055;2;219;1
8;1;387547;26/02/2018;8;387547;564;2;6;1
8;1;387548;24/02/2018;8;387548;381;2;37;1
8;1;387549;26/02/2018;8;387549;348;1;29;1
8;1;387550;01/03/2018;8;387550;013;2;4338;1
8;1;387551;01/03/2018;8;387551;013;2;4339;1
8;1;387552;01/03/2018;8;387552;334;2;50;1
8;1;387553;01/03/2018;8;387553;050;2;170;1
8;1;387554;01/03/2018;8;387554;196;2;58;1
8;1;387555;01/03/2018;8;387555;097;2;255;1
8;1;387556;02/03/2018;8;387556;169;2;158;1
8;1;387557;02/03/2018;8;387557;540;1;7;1
8;1;387558;05/03/2018;8;387558;561;1;1;1
8;1;387559;05/03/2018;8;387559;561;2;2;1
8;1;387560;05/03/2018;8;387560;561;2;3;1
8;1;387561;05/03/2018;8;387561;561;2;4;1
8;1;387562;03/03/2018;8;387562;033;2;200;1
8;1;387563;03/03/2018;8;387563;406;2;23;1
8;1;387564;05/03/2018;8;387564;019;2;437;1
8;1;387565;05/03/2018;8;387565;052;1;439;1
8;1;387566;05/03/2018;8;387566;061;1;517;1
8;1;387567;03/11/2020;8;387567;447;1;27;1
8;1;387567;05/03/2018;8;387567;447;1;27;1
8;1;387568;01/06/2021;8;387568;578;2;16;1
8;1;387568;05/03/2018;8;387568;578;2;16;1
8;1;387569;06/03/2018;8;387569;013;2;4340;1
8;1;387570;06/03/2018;8;387570;562;1;8;1
8;1;387571;06/03/2018;8;387571;320;2;67;1
8;1;387572;06/03/2018;8;387572;337;2;34;1
8;1;387573;07/03/2018;8;387573;7108;2;107;1
8;1;387573;22/06/2020;8;387573;7108;2;107;1
8;1;387574;07/03/2018;8;387574;564;2;7;1
1629;1;387575;07/03/2018;1629;387575;002;2;6;1
1629;1;387576;07/03/2018;1629;387576;002;2;7;1
8;1;387577;08/03/2018;8;387577;461;2;43;1
8;1;387578;08/03/2018;8;387578;436;2;28;1
8;1;387579;09/03/2018;8;387579;7093;2;658;1
8;1;387579;20/11/2020;8;387579;7093;2;658;1
8;1;387580;09/03/2018;8;387580;502;2;29;1
8;1;387581;05/09/2020;8;387581;7009;2;747;1
8;1;387581;09/03/2018;8;387581;7009;2;747;1
8;1;387581;18/06/2022;8;387581;7009;2;747;1
8;1;387581;29/06/2021;8;387581;7009;2;747;1
8;1;387582;12/03/2018;8;387582;7638;2;6;1
8;1;387582;19/02/2024;8;387582;7638;2;6;1
8;1;387583;12/03/2018;8;387583;454;2;21;1
8;1;387584;13/03/2018;8;387584;025;2;1135;1
8;1;387585;02/05/2022;8;387585;307;2;76;1
8;1;387585;07/11/2020;8;387585;307;2;76;1
8;1;387585;14/03/2018;8;387585;307;2;76;1
8;1;387586;15/03/2018;8;387586;061;2;518;1
8;1;387587;15/03/2018;8;387587;163;2;120;1
8;1;387588;15/03/2018;8;387588;407;1;31;1
8;1;387589;15/03/2018;8;387589;528;2;9;1
8;1;387590;15/03/2018;8;387590;037;1;502;1
8;1;387591;15/03/2018;8;387591;013;2;4341;1
8;1;387592;15/03/2018;8;387592;338;2;32;1
8;1;387593;16/03/2018;8;387593;552;2;8;1
8;1;387594;16/03/2018;8;387594;562;2;9;1
8;1;387595;02/04/2018;8;387595;566;2;2;1
8;1;387595;20/03/2018;8;387595;566;2;2;1
8;1;387597;02/04/2018;8;387597;566;2;3;1
8;1;387597;20/03/2018;8;387597;566;2;3;1
8;1;387598;19/03/2018;8;387598;013;2;4342;1
8;1;387599;02/04/2018;8;387599;566;2;4;1
8;1;387599;10/08/2018;8;387599;566;2;4;1
8;1;387599;20/03/2018;8;387599;566;2;4;1
8;1;387600;02/04/2018;8;387600;566;2;5;1
8;1;387600;10/08/2018;8;387600;566;2;5;1
8;1;387600;20/03/2018;8;387600;566;2;5;1
8;1;387601;17/03/2018;8;387601;239;1;132;1
8;1;387603;19/03/2018;8;387603;563;1;6;1
8;1;387604;02/04/2018;8;387604;566;2;6;1
8;1;387604;10/08/2018;8;387604;566;2;6;1
8;1;387604;20/03/2018;8;387604;566;2;6;1
8;1;387605;02/05/2020;8;387605;7438;2;38;1
8;1;387605;17/08/2018;8;387605;7438;2;38;1
