codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;sequencia_alteracao;motivo_alteracao;valor_salario_atual;tipo_reajuste;percentual_reajuste_concedido
8;1;379910;01/03/2016;0;107;1100,57;1;0
8;1;379910;01/03/2017;0;107;1177,61;1;0
8;1;379910;01/03/2018;0;107;1224,71;1;0
8;1;379910;01/03/2019;0;107;1279,82;1;0
8;1;379910;01/03/2020;0;107;1330;1;0
8;1;379910;01/03/2021;0;107;1412;1;0
8;1;379910;01/05/2011;0;107;701;1;0
8;1;379910;01/05/2012;0;107;772,22;1;0
8;1;379910;01/07/2010;0;31;507;1;0
8;1;379910;01/09/2010;0;129;558;1;0
8;1;379910;01/09/2011;0;31;715,02;1;0
8;1;379910;05/05/2010;0;44;484,2;1;0
8;1;379911;05/05/2010;0;44;565;1;0
8;1;379912;01/01/2013;0;107;1111;1;0
8;1;379912;01/02/2012;0;31;771,12;1;0
8;1;379912;01/03/2013;0;107;1204,32;1;0
8;1;379912;01/03/2014;0;107;1288,62;1;0
8;1;379912;01/03/2015;0;107;1387,59;1;0
8;1;379912;01/03/2016;0;107;1520,8;1;0
8;1;379912;01/03/2017;0;107;1615,78;1;0
8;1;379912;01/05/2011;0;107;756;1;0
8;1;379912;01/06/2012;0;107;832,81;1;0
8;1;379912;01/08/2016;0;486;1543,31;1;0
8;1;379912;01/09/2010;0;129;548;1;0
8;1;379912;05/05/2010;0;44;437,4;1;0
8;1;379912;06/03/2011;0;129;620;1;0
8;1;379912;10/09/2012;0;27;1100;1;0
8;1;379913;01/02/2012;0;31;782,85;1;0
8;1;379913;01/02/2015;0;457;1053,42;1;0
8;1;379913;01/03/2017;0;107;1330,02;1;0
8;1;379913;01/05/2011;0;31;626;1;0
8;1;379913;01/06/2010;0;107;441;1;0
8;1;379913;01/06/2011;0;107;767,5;1;0
8;1;379913;01/06/2012;0;107;845,48;1;0
8;1;379913;01/06/2013;0;107;913,12;1;0
8;1;379913;01/06/2014;0;107;1038,4;1;0
8;1;379913;01/06/2015;0;107;1131,86;1;0
8;1;379913;01/06/2016;0;107;1243,01;1;0
8;1;379913;01/08/2010;0;113;500,4;1;0
8;1;379913;01/09/2010;0;129;542,1;1;0
8;1;379913;01/11/2013;0;31;944;1;0
8;1;379913;05/05/2010;0;44;437,4;1;0
8;1;379913;09/05/2017;0;27;1570,35;1;0
8;1;379913;16/05/2011;0;129;707;1;0
8;1;379914;05/05/2010;0;44;535;1;0
8;1;379915;06/05/2010;0;44;415,8;1;0
8;1;379916;01/02/2012;0;31;777,39;1;0
8;1;379916;01/05/2011;0;31;707;1;0
8;1;379916;01/08/2010;0;107;612;1;0
8;1;379916;01/08/2011;0;107;762,15;1;0
8;1;379916;01/09/2010;0;31;620;1;0
8;1;379916;06/05/2010;0;44;575;1;0
8;1;379917;01/04/2011;0;107;680;1;0
8;1;379917;01/04/2012;0;107;832,81;1;0
8;1;379917;01/05/2011;0;31;756;1;0
8;1;379917;01/08/2010;0;113;620;1;0
8;1;379917;01/11/2011;0;31;771,12;1;0
8;1;379917;06/05/2010;0;44;617;1;0
8;1;379918;01/02/2012;0;31;696;1;0
8;1;379918;01/05/2011;0;31;626;1;0
8;1;379918;01/06/2012;0;129;783,2;1;0
8;1;379918;01/08/2010;0;107;500,4;1;0
8;1;379918;01/08/2011;0;107;682,35;1;0
8;1;379918;01/08/2012;0;107;847;1;0
8;1;379918;01/08/2013;0;107;918,99;1;0
8;1;379918;01/09/2010;0;129;548;1;0
8;1;379918;01/11/2013;0;31;944;1;0
8;1;379918;06/05/2010;0;44;469,8;1;0
8;1;379919;06/05/2010;0;44;496,8;1;0
8;1;379920;01/02/2012;0;31;808,86;1;0
8;1;379920;01/02/2015;0;457;1053,42;1;0
8;1;379920;01/02/2018;0;457;1251,78;1;0
8;1;379920;01/03/2011;0;126;638,2;1;0
8;1;379920;01/03/2016;0;143;1229,13;1;0
8;1;379920;01/05/2011;0;31;741;1;0
8;1;379920;01/06/2024;0;27;3021,6;1;0
8;1;379920;01/08/2010;0;107;589;1;0
8;1;379920;01/08/2011;0;107;793;1;0
8;1;379920;01/08/2012;0;107;873,57;1;0
8;1;379920;01/08/2013;0;107;943,92;1;0
8;1;379920;01/08/2014;0;107;1038,31;1;0
8;1;379920;01/08/2015;0;107;1140,17;1;0
8;1;379920;01/08/2016;0;107;1249,28;1;0
8;1;379920;01/08/2021;0;143;2100;1;0
8;1;379920;01/08/2022;0;107;2312,52;1;0
8;1;379920;01/08/2023;0;107;2394,15;1;0
8;1;379920;01/09/2020;0;143;1900;1;0
8;1;379920;01/11/2012;0;31;874;1;0
8;1;379920;06/05/2010;0;44;571,75;1;0
8;1;379920;12/04/2018;0;27;1800;1;0
8;1;379921;01/04/2011;0;107;663,4;1;0
8;1;379921;01/08/2010;0;113;620;1;0
8;1;379921;11/05/2010;0;44;617;1;0
8;1;379922;01/01/2011;0;126;695;1;0
8;1;379922;01/02/2012;0;31;785,4;1;0
8;1;379922;01/03/2023;0;27;2741;1;0
8;1;379922;01/05/2011;0;107;770;1;0
8;1;379922;01/05/2016;0;107;1771,52;1;0
8;1;379922;01/05/2017;0;107;1842,38;1;0
8;1;379922;01/05/2018;0;107;1888,52;1;0
8;1;379922;01/05/2019;0;107;1985;1;0
8;1;379922;01/05/2020;0;107;2033,8;1;0
8;1;379922;01/05/2021;0;107;2180;1;0
8;1;379922;01/05/2022;0;107;2460;1;0
8;1;379922;01/05/2023;0;107;2912,32;1;0
8;1;379922;01/05/2024;0;107;3101,65;1;0
8;1;379922;01/05/2025;0;107;3326,5;1;0
8;1;379922;01/06/2013;0;107;1306,34;1;0
8;1;379922;01/06/2014;0;107;1414,11;1;0
8;1;379922;01/06/2015;0;107;1555,52;1;0
8;1;379922;01/08/2012;0;31;1193;1;0
8;1;379922;01/10/2020;0;31;2050;1;0
8;1;379922;07/05/2010;0;44;650;1;0
8;1;379922;11/06/2012;0;27;1123;1;0
8;1;379924;01/05/2011;0;107;670;1;0
8;1;379924;01/07/2010;0;31;478,8;1;0
8;1;379924;01/09/2010;0;129;548;1;0
8;1;379924;06/05/2010;0;44;455,4;1;0
8;1;379924;20/08/2011;0;129;756;1;0
8;1;379925;01/01/2011;0;126;695;1;0
8;1;379925;01/01/2013;0;126;835;1;0
8;1;379925;01/05/2011;0;31;707;1;0
8;1;379925;01/06/2013;0;27;1200;1;0
8;1;379925;01/08/2010;0;107;651,7;1;0
8;1;379925;01/08/2011;0;107;756;1;0
8;1;379925;01/08/2012;0;107;832,81;1;0
8;1;379925;01/08/2013;0;107;1296;1;0
8;1;379925;01/08/2014;0;107;1399,68;1;0
8;1;379925;01/08/2015;0;107;1553,64;1;0
8;1;379925;01/08/2016;0;107;1702,17;1;0
8;1;379925;01/09/2011;0;31;771,12;1;0
8;1;379925;08/05/2010;0;44;647;1;0
8;1;379926;01/01/2011;0;126;695;1;0
8;1;379926;01/05/2011;0;31;741;1;0
8;1;379926;01/11/2010;0;107;686;1;0
8;1;379926;01/11/2011;0;107;809;1;0
8;1;379926;08/05/2010;0;44;647;1;0
8;1;379927;01/02/2012;0;31;782,44;1;0
8;1;379927;01/05/2011;0;31;707;1;0
8;1;379927;01/06/2010;0;107;599,5;1;0
8;1;379927;01/06/2011;0;107;767,1;1;0
8;1;379927;01/06/2012;0;107;845,04;1;0
8;1;379927;01/06/2013;0;107;1191,37;1;0
8;1;379927;05/11/2010;0;27;620;1;0
8;1;379927;11/05/2010;0;44;562;1;0
8;1;379927;16/07/2012;0;27;1093;1;0
8;1;379928;01/02/2015;0;457;1053,42;1;0
8;1;379928;01/02/2016;0;113;1154,65;1;0
8;1;379928;01/03/2011;0;126;565,5;1;0
8;1;379928;01/03/2016;0;143;1229,24;1;0
8;1;379928;01/03/2021;0;107;1512,56;1;0
8;1;379928;01/04/2013;0;129;874;1;0
8;1;379928;01/05/2011;0;31;655;1;0
8;1;379928;01/05/2015;0;107;1145,67;1;0
8;1;379928;01/05/2022;0;107;1680;1;0
8;1;379928;01/07/2010;0;31;507;1;0
8;1;379928;01/09/2010;0;129;558,85;1;0
8;1;379928;01/11/2011;0;107;715,02;1;0
8;1;379928;01/11/2012;0;107;772,22;1;0
8;1;379928;01/11/2013;0;107;944;1;0
8;1;379928;01/11/2014;0;107;1038,4;1;0
8;1;379928;01/11/2016;0;113;1265,1;1;0
8;1;379928;01/11/2017;0;107;1353,66;1;0
8;1;379928;01/11/2018;0;107;1407,8;1;0
8;1;379928;01/11/2019;0;107;1443,7;1;0
8;1;379928;01/11/2021;0;107;1594,08;1;0
8;1;379928;01/11/2022;0;107;1788,52;1;0
8;1;379928;01/11/2023;0;107;1862,55;1;0
8;1;379928;01/11/2024;0;107;1955,7;1;0
8;1;379928;12/05/2010;0;44;464,4;1;0
8;1;379929;01/05/2011;0;31;655;1;0
8;1;379929;01/09/2010;0;129;538,2;1;0
8;1;379929;01/11/2010;0;107;579,15;1;0
8;1;379929;12/05/2010;0;44;496,8;1;0
8;1;379930;12/05/2010;0;44;453,6;1;0
8;1;379931;01/05/2011;0;107;670;1;0
8;1;379931;01/05/2012;0;107;738,07;1;0
8;1;379931;01/05/2013;0;107;797,12;1;0
8;1;379931;01/07/2010;0;31;460;1;0
8;1;379931;01/09/2010;0;129;548;1;0
8;1;379931;01/09/2011;0;31;683,4;1;0
8;1;379931;12/05/2010;0;44;484,2;1;0
8;1;379932;06/05/2010;0;44;510;1;0
8;1;379933;01/02/2012;0;31;578,34;1;0
8;1;379933;01/02/2015;0;457;1053,42;1;0
8;1;379933;01/03/2011;0;107;496,48;1;0
8;1;379933;01/03/2012;0;107;624,61;1;0
8;1;379933;01/03/2013;0;107;676,46;1;0
8;1;379933;01/03/2014;0;107;1038,4;1;0
8;1;379933;01/04/2017;0;107;1620,12;1;0
8;1;379933;01/04/2018;0;107;1652,61;1;0
8;1;379933;01/04/2019;0;107;1730;1;0
8;1;379933;01/04/2020;0;107;1772,4;1;0
8;1;379933;01/04/2021;0;107;2100;1;0
8;1;379933;01/05/2011;0;31;567;1;0
8;1;379933;01/09/2010;0;113;269,55;1;0
8;1;379933;01/10/2020;0;31;1900;1;0
8;1;379933;01/11/2013;0;31;944;1;0
8;1;379933;03/05/2010;0;44;265;1;0
8;1;379933;03/12/2010;0;129;464;1;0
8;1;379933;06/06/2013;0;129;901,95;1;0
8;1;379933;21/10/2016;0;27;1400;1;0
8;1;379934;01/09/2010;0;129;547,95;1;0
8;1;379934;03/05/2010;0;44;507;1;0
8;1;379935;01/02/2012;0;31;808,86;1;0
8;1;379935;01/02/2015;0;457;1053,42;1;0
8;1;379935;01/02/2018;0;457;1251,78;1;0
8;1;379935;01/03/2011;0;129;630;1;0
8;1;379935;01/03/2012;0;107;873,57;1;0
8;1;379935;01/03/2013;0;107;943,46;1;0
8;1;379935;01/03/2014;0;107;1037,81;1;0
8;1;379935;01/03/2018;0;107;1367,38;1;0
8;1;379935;01/03/2019;0;107;1429,5;1;0
8;1;379935;01/05/2011;0;31;741;1;0
8;1;379935;01/06/2011;0;107;804,58;1;0
8;1;379935;01/09/2010;0;129;547,95;1;0
8;1;379935;03/05/2010;0;44;507;1;0
8;1;379936;01/02/2012;0;31;715,02;1;0
8;1;379936;01/05/2011;0;31;655;1;0
8;1;379936;01/09/2010;0;129;547,95;1;0
8;1;379936;03/05/2010;0;44;507;1;0
8;1;379937;01/09/2010;0;129;547,95;1;0
8;1;379937;03/05/2010;0;44;507;1;0
8;1;379938;01/02/2012;0;31;715,02;1;0
8;1;379938;01/03/2012;0;107;772,22;1;0
8;1;379938;01/05/2011;0;31;655;1;0
8;1;379938;01/06/2011;0;107;711,2;1;0
8;1;379938;01/09/2010;0;129;547,95;1;0
8;1;379938;03/05/2010;0;44;507;1;0
8;1;379939;01/05/2011;0;31;655;1;0
8;1;379939;01/09/2010;0;129;547,95;1;0
8;1;379939;03/05/2010;0;44;507;1;0
8;1;379940;01/02/2012;0;31;715,02;1;0
8;1;379940;01/03/2012;0;107;772,22;1;0
8;1;379940;01/03/2013;0;107;834;1;0
8;1;379940;01/05/2011;0;31;655;1;0
8;1;379940;01/06/2011;0;107;711,2;1;0
8;1;379940;01/09/2010;0;129;547,95;1;0
8;1;379940;03/05/2010;0;44;507;1;0
8;1;379941;01/09/2010;0;129;547,95;1;0
8;1;379941;03/05/2010;0;44;507;1;0
8;1;379942;01/07/2010;0;31;507;1;0
8;1;379942;01/09/2010;0;129;548;1;0
8;1;379942;14/05/2010;0;44;478,8;1;0
8;1;379943;01/02/2012;0;31;379,81;1;0
8;1;379943;01/02/2013;0;126;439,2;1;0
8;1;379943;01/03/2011;0;126;348;1;0
8;1;379943;01/03/2012;0;107;410,19;1;0
8;1;379943;01/03/2013;0;107;475,6;1;0
8;1;379943;01/05/2011;0;107;372,36;1;0
8;1;379943;17/05/2010;0;44;310,8;1;0
8;1;379944;14/05/2010;0;44;603;1;0
8;1;379945;01/02/2012;0;31;136,27;1;0
8;1;379945;01/05/2012;0;126;147,6;1;0
8;1;379945;01/06/2011;0;107;116,36;1;0
8;1;379945;01/06/2013;0;107;160,88;1;0
8;1;379945;01/08/2010;0;113;107,27;1;0
8;1;379945;01/08/2011;0;457;133,6;1;0
8;1;379945;17/05/2010;0;44;97,2;1;0
8;1;379946;01/06/2010;0;107;441;1;0
8;1;379946;18/05/2010;0;44;437,4;1;0
8;1;379947;01/02/2011;0;129;620;1;0
8;1;379947;01/05/2011;0;107;756;1;0
8;1;379947;01/05/2012;0;107;832,81;1;0
8;1;379947;01/05/2013;0;107;900,77;1;0
8;1;379947;01/07/2010;0;113;437,4;1;0
8;1;379947;01/08/2010;0;113;466,2;1;0
8;1;379947;01/09/2010;0;129;548;1;0
8;1;379947;01/10/2011;0;31;771,12;1;0
8;1;379947;16/07/2010;0;27;460;1;0
8;1;379947;18/05/2010;0;44;428,4;1;0
8;1;379948;01/08/2010;0;113;585,5;1;0
8;1;379948;01/09/2010;0;31;620;1;0
8;1;379948;19/05/2010;0;44;565;1;0
8;1;379949;01/02/2012;0;31;816,37;1;0
8;1;379949;01/04/2011;0;107;632,85;1;0
8;1;379949;01/04/2012;0;107;881,68;1;0
8;1;379949;01/05/2011;0;31;709,41;1;0
8;1;379949;01/07/2011;0;129;800,36;1;0
8;1;379949;01/09/2010;0;129;583,05;1;0
8;1;379949;02/04/2013;0;27;1200;1;0
8;1;379949;19/05/2010;0;44;538,2;1;0
276;1;379950;01/03/2012;0;31;793,45;1;0
276;1;379950;01/05/2011;0;107;777,89;1;0
276;1;379950;01/08/2010;0;31;727;1;0
276;1;379950;20/05/2010;0;44;583;1;0
8;1;379951;01/05/2011;0;31;655;1;0
8;1;379951;01/06/2010;0;107;432;1;0
8;1;379951;01/06/2011;0;107;708,32;1;0
8;1;379951;01/07/2010;0;31;507;1;0
8;1;379951;01/09/2010;0;129;547,95;1;0
8;1;379951;01/11/2011;0;31;715,02;1;0
8;1;379951;20/05/2010;0;44;415,8;1;0
8;1;379952;01/03/2011;0;126;638,2;1;0
8;1;379952;01/05/2011;0;31;744,43;1;0
8;1;379952;01/11/2010;0;107;614;1;0
8;1;379952;20/05/2010;0;44;571,75;1;0
8;1;379953;01/03/2012;0;126;732,36;1;0
8;1;379953;01/04/2011;0;107;680;1;0
8;1;379953;01/04/2012;0;107;760;1;0
8;1;379953;01/04/2013;0;107;870,48;1;0
8;1;379953;01/04/2014;0;107;1015;1;0
8;1;379953;01/07/2010;0;31;493,2;1;0
8;1;379953;01/07/2012;0;31;806;1;0
8;1;379953;01/08/2010;0;113;505,8;1;0
8;1;379953;01/09/2013;0;31;920;1;0
8;1;379953;01/11/2011;0;31;701,76;1;0
8;1;379953;02/04/2014;0;27;1115;1;0
8;1;379953;07/02/2011;0;129;620;1;0
8;1;379953;20/05/2010;0;44;504;1;0
8;1;379953;20/05/2011;0;31;688;1;0
8;1;379954;01/04/2011;0;107;680;1;0
8;1;379954;01/04/2012;0;107;832,81;1;0
8;1;379954;01/04/2013;0;107;899,43;1;0
8;1;379954;01/04/2014;0;107;1115;1;0
8;1;379954;01/05/2011;0;31;756;1;0
8;1;379954;01/08/2010;0;113;620;1;0
8;1;379954;01/09/2013;0;31;944;1;0
8;1;379954;01/11/2011;0;31;771,12;1;0
8;1;379954;02/11/2013;0;27;1010;1;0
8;1;379954;24/05/2010;0;44;617;1;0
8;1;379955;01/05/2011;0;31;626;1;0
8;1;379955;01/09/2010;0;129;548;1;0
8;1;379955;01/11/2011;0;107;683,4;1;0
8;1;379955;22/05/2010;0;44;466,2;1;0
8;1;379956;01/09/2010;0;129;516,75;1;0
8;1;379956;20/05/2010;0;44;457,2;1;0
8;1;379957;01/08/2010;0;113;620;1;0
8;1;379957;02/06/2010;0;44;617;1;0
4;1;379958;01/04/2011;0;107;665;1;0
4;1;379958;01/04/2012;0;107;763,5;1;0
4;1;379958;01/04/2013;0;107;1066,98;1;0
4;1;379958;01/04/2014;0;107;1165;1;0
4;1;379958;01/04/2015;0;107;1259;1;0
4;1;379958;01/12/2011;0;31;706,86;1;0
4;1;379958;07/06/2010;0;44;610;1;0
4;1;379958;07/06/2011;0;31;693;1;0
4;1;379958;15/04/2015;0;108;1310;1;0
4;1;379958;22/05/2012;0;27;980,5;1;0
8;1;379959;04/06/2010;0;44;476;1;0
8;1;379960;03/01/2011;0;27;620;1;0
8;1;379960;04/06/2010;0;44;588;1;0
8;1;379961;01/03/2011;0;107;663,4;1;0
8;1;379961;01/03/2012;0;107;871,23;1;0
8;1;379961;01/03/2013;0;107;940,93;1;0
8;1;379961;01/06/2011;0;31;756;1;0
8;1;379961;01/07/2010;0;31;564;1;0
8;1;379961;01/09/2010;0;31;620;1;0
8;1;379961;01/10/2011;0;31;771,12;1;0
8;1;379961;01/11/2013;0;107;1359,3;1;0
8;1;379961;01/11/2014;0;107;1468,04;1;0
8;1;379961;01/11/2015;0;107;1619,69;1;0
8;1;379961;01/11/2016;0;107;1757,37;1;0
8;1;379961;01/11/2017;0;107;1789,53;1;0
8;1;379961;01/11/2018;0;107;1861,12;1;0
8;1;379961;01/12/2011;0;107;784,12;1;0
8;1;379961;02/06/2010;0;44;571;1;0
8;1;379961;09/08/2013;0;27;1268;1;0
8;1;379962;02/06/2010;0;44;647;1;0
8;1;379963;01/01/2011;0;31;548;1;0
8;1;379963;01/02/2012;0;31;683,4;1;0
8;1;379963;01/06/2010;0;44;482,7;1;0
8;1;379963;01/06/2011;0;107;670;1;0
8;1;379963;01/06/2012;0;107;740;1;0
8;1;379963;01/07/2012;0;129;833;1;0
8;1;379963;01/09/2010;0;129;500;1;0
8;1;379963;10/09/2012;0;27;1200;1;0
8;1;379964;01/06/2010;0;44;575;1;0
8;1;379965;01/02/2015;0;457;933,72;1;0
8;1;379965;01/04/2011;0;107;593,86;1;0
8;1;379965;01/04/2012;0;107;772,22;1;0
8;1;379965;01/04/2013;0;107;837,08;1;0
8;1;379965;01/04/2014;0;107;920,79;1;0
8;1;379965;01/04/2015;0;107;998,32;1;0
8;1;379965;01/04/2016;0;107;1716;1;0
8;1;379965;01/04/2017;0;107;1819,47;1;0
8;1;379965;01/04/2018;0;107;1863,92;1;0
8;1;379965;01/04/2019;0;107;1969,6;1;0
8;1;379965;01/06/2010;0;44;478,8;1;0
8;1;379965;01/06/2011;0;31;701;1;0
8;1;379965;01/06/2015;0;129;1126,31;1;0
8;1;379965;01/07/2010;0;31;507;1;0
8;1;379965;01/09/2010;0;129;547,95;1;0
8;1;379965;01/09/2017;0;486;1827,29;1;0
8;1;379965;01/09/2021;0;107;2100;1;0
8;1;379965;01/10/2011;0;31;715,02;1;0
8;1;379965;01/10/2022;0;107;2346,3;1;0
8;1;379965;19/11/2015;0;27;1500;1;0
8;1;379966;01/04/2011;0;107;665;1;0
8;1;379966;01/06/2010;0;44;504;1;0
8;1;379966;01/06/2011;0;31;741;1;0
8;1;379966;01/07/2010;0;31;507;1;0
8;1;379966;01/09/2010;0;129;548;1;0
