codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;categoria_colaborador
8;1;386511;31/05/2018;101
8;1;386550;31/05/2018;101
8;1;386649;31/05/2018;101
8;1;386677;31/05/2018;101
8;1;387567;31/05/2018;101
8;1;387577;31/05/2018;101
8;1;387581;31/05/2018;101
8;1;387734;31/05/2018;101
8;1;387742;31/05/2018;101
8;1;387747;31/05/2018;101
8;1;387755;31/05/2018;101
8;1;387759;31/05/2018;101
8;1;387762;31/05/2018;101
8;1;387763;31/05/2018;101
8;1;387789;31/05/2018;101
8;1;387794;31/05/2018;101
8;1;387339;31/05/2018;101
8;1;387343;31/05/2018;101
8;1;387346;31/05/2018;101
8;1;387355;31/05/2018;101
8;1;387389;31/05/2018;101
8;1;387402;31/05/2018;101
8;1;387411;31/05/2018;101
8;1;376957;31/05/2018;101
8;1;377182;31/05/2018;101
8;1;336424;31/05/2018;101
8;1;378317;31/05/2018;101
8;1;378588;31/05/2018;101
8;1;378630;31/05/2018;101
8;1;378698;31/05/2018;101
8;1;379105;31/05/2018;101
8;1;379365;31/05/2018;101
8;1;379373;31/05/2018;101
8;1;377298;31/05/2018;101
8;1;377494;31/05/2018;101
8;1;377610;31/05/2018;101
8;1;386039;31/05/2018;101
8;1;386094;31/05/2018;101
8;1;385670;31/05/2018;101
8;1;387601;31/05/2018;101
8;1;387628;31/05/2018;101
8;1;387647;31/05/2018;101
8;1;387695;31/05/2018;101
8;1;387701;31/05/2018;101
8;1;387703;31/05/2018;101
8;1;387708;31/05/2018;101
8;1;387527;31/05/2018;101
8;1;387535;31/05/2018;101
8;1;387565;31/05/2018;103
8;1;387416;31/05/2018;101
8;1;387432;31/05/2018;101
8;1;387474;31/05/2018;101
8;1;379903;31/05/2018;101
8;1;382834;31/05/2018;101
8;1;326470;31/05/2018;101
8;1;379251;31/05/2018;101
8;1;380935;31/05/2018;101
8;1;381045;31/05/2018;101
8;1;381075;31/05/2018;101
8;1;381167;31/05/2018;101
8;1;379576;31/05/2018;101
8;1;322490;31/05/2018;101
8;1;322504;31/05/2018;101
8;1;322644;31/05/2018;101
8;1;361640;31/05/2018;101
8;1;364614;31/05/2018;101
8;1;365149;31/05/2018;101
8;1;376425;31/05/2018;101
8;1;380800;31/05/2018;101
8;1;380880;31/05/2018;101
8;1;380908;31/05/2018;101
8;1;380944;31/05/2018;101
8;1;381232;31/05/2018;101
8;1;379650;31/05/2018;101
8;1;379805;31/05/2018;101
8;1;379935;31/05/2018;101
8;1;380119;31/05/2018;101
8;1;380319;31/05/2018;101
8;1;380423;31/05/2018;101
8;1;381470;31/05/2018;101
8;1;381519;31/05/2018;101
8;1;381632;31/05/2018;101
8;1;381807;31/05/2018;101
8;1;382353;31/05/2018;101
8;1;382497;31/05/2018;101
8;1;382613;31/05/2018;101
8;1;382989;31/05/2018;101
8;1;383193;31/05/2018;101
8;1;383257;31/05/2018;101
8;1;383356;31/05/2018;101
8;1;383449;31/05/2018;101
8;1;383497;31/05/2018;101
8;1;383752;31/05/2018;101
8;1;383779;31/05/2018;101
8;1;383877;31/05/2018;101
8;1;384057;31/05/2018;101
8;1;384106;31/05/2018;101
8;1;384361;31/05/2018;101
8;1;384362;31/05/2018;101
8;1;384392;31/05/2018;101
8;1;384424;31/05/2018;101
8;1;384583;31/05/2018;101
8;1;384606;31/05/2018;101
8;1;384646;31/05/2018;101
8;1;384998;31/05/2018;101
8;1;385132;31/05/2018;101
8;1;385229;31/05/2018;101
8;1;385379;31/05/2018;101
8;1;385433;31/05/2018;101
8;1;385456;31/05/2018;101
8;1;385479;31/05/2018;101
8;1;385499;31/05/2018;101
8;1;385575;31/05/2018;101
8;1;384844;31/05/2018;101
8;1;384889;31/05/2018;101
8;1;384925;31/05/2018;101
8;1;385860;31/05/2018;101
8;1;385952;31/05/2018;101
8;1;385960;31/05/2018;101
8;1;386215;31/05/2018;101
8;1;386239;31/05/2018;101
8;1;386307;31/05/2018;101
8;1;386337;31/05/2018;101
8;1;386346;31/05/2018;101
8;1;386370;31/05/2018;101
8;1;384994;31/05/2018;101
8;1;386115;31/05/2018;101
8;1;386265;31/05/2018;101
8;1;385411;31/05/2018;101
8;1;385439;31/05/2018;101
8;1;385483;31/05/2018;101
8;1;385507;31/05/2018;101
8;1;384919;31/05/2018;101
8;1;385772;31/05/2018;101
8;1;385857;31/05/2018;101
8;1;385951;31/05/2018;101
8;1;386040;31/05/2018;101
8;1;386067;31/05/2018;101
8;1;385600;31/05/2018;101
8;1;385748;31/05/2018;101
8;1;385763;31/05/2018;101
8;1;387607;31/05/2018;101
8;1;387615;31/05/2018;101
8;1;387633;31/05/2018;101
8;1;387640;31/05/2018;101
8;1;387655;31/05/2018;101
8;1;387709;31/05/2018;101
8;1;387545;31/05/2018;101
8;1;387811;31/05/2018;101
8;1;387719;31/05/2018;101
8;1;387731;31/05/2018;101
8;1;387786;31/05/2018;101
8;1;387287;31/05/2018;101
8;1;387335;31/05/2018;101
8;1;387341;31/05/2018;101
8;1;387367;31/05/2018;101
8;1;387396;31/05/2018;101
8;1;387407;31/05/2018;101
8;1;387428;31/05/2018;101
8;1;387434;31/05/2018;101
8;1;387472;31/05/2018;101
8;1;387501;31/05/2018;101
8;1;387505;31/05/2018;101
8;1;387182;31/05/2018;101
8;1;387213;31/05/2018;101
8;1;384996;31/05/2018;101
8;1;385194;31/05/2018;101
8;1;299685;31/05/2018;722
8;1;379676;31/05/2018;101
8;1;384732;31/05/2018;101
8;1;386780;31/05/2018;101
8;1;386785;31/05/2018;101
8;1;386804;31/05/2018;101
8;1;386815;31/05/2018;101
8;1;386868;31/05/2018;101
8;1;386889;31/05/2018;101
8;1;387011;31/05/2018;101
8;1;387058;31/05/2018;101
8;1;387095;31/05/2018;101
8;1;387183;31/05/2018;101
8;1;387214;31/05/2018;101
8;1;387228;31/05/2018;101
8;1;387239;31/05/2018;101
8;1;387250;31/05/2018;101
8;1;387253;31/05/2018;101
8;1;244830;31/05/2018;101
8;1;272019;31/05/2018;101
8;1;293873;31/05/2018;101
8;1;298395;31/05/2018;101
8;1;387065;31/05/2018;101
8;1;387093;31/05/2018;101
8;1;387132;31/05/2018;101
8;1;387145;31/05/2018;103
8;1;387162;31/05/2018;101
8;1;387177;31/05/2018;101
8;1;387215;31/05/2018;101
8;1;387224;31/05/2018;101
8;1;387233;31/05/2018;101
8;1;281590;31/05/2018;101
8;1;291013;31/05/2018;101
8;1;308501;31/05/2018;101
8;1;318973;31/05/2018;101
8;1;326909;31/05/2018;101
8;1;332798;31/05/2018;101
8;1;354015;31/05/2018;101
8;1;363405;31/05/2018;101
8;1;365211;31/05/2018;101
8;1;376221;31/05/2018;101
8;1;376478;31/05/2018;101
8;1;376560;31/05/2018;101
8;1;338702;31/05/2018;101
8;1;340774;31/05/2018;101
8;1;378318;31/05/2018;101
8;1;378603;31/05/2018;101
8;1;378857;31/05/2018;101
8;1;379008;31/05/2018;101
8;1;379367;31/05/2018;101
8;1;377436;31/05/2018;101
8;1;377685;31/05/2018;101
8;1;377767;31/05/2018;101
8;1;377992;31/05/2018;101
8;1;380707;31/05/2018;101
8;1;380974;31/05/2018;101
8;1;381247;31/05/2018;101
8;1;381329;31/05/2018;101
8;1;379485;31/05/2018;101
8;1;379670;31/05/2018;101
8;1;379715;31/05/2018;101
8;1;379928;31/05/2018;101
8;1;380104;31/05/2018;101
8;1;380507;31/05/2018;101
8;1;381793;31/05/2018;101
8;1;382119;31/05/2018;101
8;1;382372;31/05/2018;101
8;1;382621;31/05/2018;101
8;1;382980;31/05/2018;101
8;1;383213;31/05/2018;101
8;1;383494;31/05/2018;101
8;1;383524;31/05/2018;101
8;1;383552;31/05/2018;101
8;1;383599;31/05/2018;101
8;1;383777;31/05/2018;101
8;1;383879;31/05/2018;101
8;1;383955;31/05/2018;101
8;1;383956;31/05/2018;101
8;1;383968;31/05/2018;101
8;1;384033;31/05/2018;101
8;1;384164;31/05/2018;101
8;1;384261;31/05/2018;101
8;1;384352;31/05/2018;101
8;1;384558;31/05/2018;101
8;1;384581;31/05/2018;101
8;1;384953;31/05/2018;101
8;1;385891;31/05/2018;101
8;1;385643;31/05/2018;101
8;1;387600;31/05/2018;101
8;1;387613;31/05/2018;101
8;1;387643;31/05/2018;101
8;1;387656;31/05/2018;101
8;1;387702;31/05/2018;101
8;1;387706;31/05/2018;101
8;1;387531;31/05/2018;101
8;1;387538;31/05/2018;101
8;1;387812;31/05/2018;101
8;1;387817;31/05/2018;101
8;1;387820;31/05/2018;101
8;1;387824;31/05/2018;101
8;1;387828;31/05/2018;101
8;1;387732;31/05/2018;101
8;1;387736;31/05/2018;101
8;1;387757;31/05/2018;101
8;1;387769;31/05/2018;101
8;1;387773;31/05/2018;101
8;1;387782;31/05/2018;101
8;1;387797;31/05/2018;101
8;1;387799;31/05/2018;101
8;1;387289;31/05/2018;101
8;1;387291;31/05/2018;101
8;1;387300;31/05/2018;101
8;1;387311;31/05/2018;101
8;1;387326;31/05/2018;101
8;1;387336;31/05/2018;101
8;1;387365;31/05/2018;101
8;1;387369;31/05/2018;101
8;1;387385;31/05/2018;101
8;1;387403;31/05/2018;101
8;1;387424;31/05/2018;101
8;1;387470;31/05/2018;101
8;1;387488;31/05/2018;101
8;1;381708;31/05/2018;101
8;1;386723;31/05/2018;722
8;1;386118;31/05/2018;101
8;1;386314;31/05/2018;101
8;1;386356;31/05/2018;101
8;1;386385;31/05/2018;101
8;1;386388;31/05/2018;101
8;1;386427;31/05/2018;101
8;1;386752;31/05/2018;101
8;1;386757;31/05/2018;101
8;1;386469;31/05/2018;101
8;1;386503;31/05/2018;101
8;1;386525;31/05/2018;101
8;1;386552;31/05/2018;101
8;1;386589;31/05/2018;101
8;1;386612;31/05/2018;101
8;1;386660;31/05/2018;101
8;1;386672;31/05/2018;101
8;1;386697;31/05/2018;101
8;1;386789;31/05/2018;101
8;1;386794;31/05/2018;101
8;1;386883;31/05/2018;101
8;1;386948;31/05/2018;101
8;1;386955;31/05/2018;101
8;1;386999;31/05/2018;101
8;1;387019;31/05/2018;103
8;1;387022;31/05/2018;103
8;1;387043;31/05/2018;101
8;1;385506;31/05/2018;101
8;1;386096;31/05/2018;101
8;1;386272;31/05/2018;101
8;1;386119;31/05/2018;101
8;1;386293;31/05/2018;101
8;1;386299;31/05/2018;101
8;1;386340;31/05/2018;101
8;1;386393;31/05/2018;101
8;1;386446;31/05/2018;101
8;1;386449;31/05/2018;101
8;1;386762;31/05/2018;101
8;1;386475;31/05/2018;101
8;1;386605;31/05/2018;101
8;1;386609;31/05/2018;101
8;1;386665;31/05/2018;101
8;1;386680;31/05/2018;101
8;1;386766;31/05/2018;101
8;1;386767;31/05/2018;101
8;1;386773;31/05/2018;101
8;1;386777;31/05/2018;101
8;1;386779;31/05/2018;101
8;1;386786;31/05/2018;101
8;1;386788;31/05/2018;101
8;1;386829;31/05/2018;101
8;1;386842;31/05/2018;101
8;1;386849;31/05/2018;103
8;1;386897;31/05/2018;101
8;1;386901;31/05/2018;101
8;1;387016;31/05/2018;101
8;1;387040;31/05/2018;101
8;1;387070;31/05/2018;101
8;1;376685;31/05/2018;101
8;1;377201;31/05/2018;101
8;1;336297;31/05/2018;101
8;1;345555;31/05/2018;101
8;1;347078;31/05/2018;101
8;1;348317;31/05/2018;101
8;1;378238;31/05/2018;101
8;1;378406;31/05/2018;101
8;1;378446;31/05/2018;101
8;1;378462;31/05/2018;101
8;1;377414;31/05/2018;101
8;1;378023;31/05/2018;101
8;1;378140;31/05/2018;101
8;1;380622;31/05/2018;101
8;1;380706;31/05/2018;101
8;1;380743;31/05/2018;101
8;1;381030;31/05/2018;101
8;1;381112;31/05/2018;101
8;1;381113;31/05/2018;101
8;1;381205;31/05/2018;101
8;1;379910;31/05/2018;101
8;1;379920;31/05/2018;101
8;1;380128;31/05/2018;101
8;1;380144;31/05/2018;101
8;1;380243;31/05/2018;101
8;1;380456;31/05/2018;101
8;1;380463;31/05/2018;101
8;1;381813;31/05/2018;101
8;1;382262;31/05/2018;101
8;1;382264;31/05/2018;101
8;1;385590;31/05/2018;101
8;1;385855;31/05/2018;101
8;1;385858;31/05/2018;101
8;1;387386;31/05/2018;101
8;1;387390;31/05/2018;101
8;1;387453;31/05/2018;101
8;1;387469;31/05/2018;101
8;1;387503;31/05/2018;103
8;1;382115;31/05/2018;101
8;1;377247;31/05/2018;101
8;1;382560;31/05/2018;101
8;1;387083;31/05/2018;101
8;1;387108;31/05/2018;101
8;1;387128;31/05/2018;101
8;1;387138;31/05/2018;101
8;1;387167;31/05/2018;101
8;1;243914;31/05/2018;101
8;1;263419;31/05/2018;101
8;1;275565;31/05/2018;101
8;1;287831;31/05/2018;101
8;1;291498;31/05/2018;101
8;1;293717;31/05/2018;101
8;1;300578;31/05/2018;101
8;1;312444;31/05/2018;101
8;1;313190;31/05/2018;101
8;1;317292;31/05/2018;101
8;1;329886;31/05/2018;101
8;1;332429;31/05/2018;101
8;1;332852;31/05/2018;101
8;1;352314;31/05/2018;101
8;1;365920;31/05/2018;101
8;1;376617;31/05/2018;101
8;1;376646;31/05/2018;101
8;1;376675;31/05/2018;101
8;1;382289;31/05/2018;101
8;1;382396;31/05/2018;101
8;1;382504;31/05/2018;101
8;1;382580;31/05/2018;101
8;1;382704;31/05/2018;101
8;1;382784;31/05/2018;101
8;1;383124;31/05/2018;101
8;1;383206;31/05/2018;101
8;1;383242;31/05/2018;101
8;1;383393;31/05/2018;101
8;1;383608;31/05/2018;101
8;1;383696;31/05/2018;101
8;1;383731;31/05/2018;101
8;1;383741;31/05/2018;101
8;1;383822;31/05/2018;101
8;1;383858;31/05/2018;101
8;1;383915;31/05/2018;101
8;1;383946;31/05/2018;101
8;1;383991;31/05/2018;101
8;1;384062;31/05/2018;101
8;1;384186;31/05/2018;101
8;1;384198;31/05/2018;101
8;1;384278;31/05/2018;101
8;1;384506;31/05/2018;101
8;1;384534;31/05/2018;101
8;1;384538;31/05/2018;101
8;1;384667;31/05/2018;101
8;1;384750;31/05/2018;101
8;1;384755;31/05/2018;101
8;1;384965;31/05/2018;101
8;1;384976;31/05/2018;101
8;1;385093;31/05/2018;101
8;1;385160;31/05/2018;101
8;1;387751;31/05/2018;101
8;1;387777;31/05/2018;101
8;1;387788;31/05/2018;101
8;1;387793;31/05/2018;101
8;1;373664;31/05/2018;101
8;1;374822;31/05/2018;101
8;1;376407;31/05/2018;101
8;1;376459;31/05/2018;101
8;1;376504;31/05/2018;101
8;1;376606;31/05/2018;101
8;1;376907;31/05/2018;101
8;1;349186;31/05/2018;101
8;1;378285;31/05/2018;101
8;1;378820;31/05/2018;101
8;1;379059;31/05/2018;101
8;1;379200;31/05/2018;101
8;1;379201;31/05/2018;101
8;1;377438;31/05/2018;101
8;1;377791;31/05/2018;101
8;1;377969;31/05/2018;101
8;1;378037;31/05/2018;101
8;1;378071;31/05/2018;101
8;1;380609;31/05/2018;101
8;1;380722;31/05/2018;101
8;1;380741;31/05/2018;101
8;1;380755;31/05/2018;101
8;1;380884;31/05/2018;101
8;1;381199;31/05/2018;101
8;1;381239;31/05/2018;101
8;1;381314;31/05/2018;101
8;1;379912;31/05/2018;101
8;1;385454;31/05/2018;101
8;1;385461;31/05/2018;101
8;1;385537;31/05/2018;101
8;1;384895;31/05/2018;101
8;1;384939;31/05/2018;101
8;1;385826;31/05/2018;101
8;1;385840;31/05/2018;101
8;1;385878;31/05/2018;101
8;1;385893;31/05/2018;101
8;1;385898;31/05/2018;101
8;1;385977;31/05/2018;101
8;1;385988;31/05/2018;101
8;1;386031;31/05/2018;101
8;1;386069;31/05/2018;101
8;1;386092;31/05/2018;101
8;1;385659;31/05/2018;101
8;1;387605;31/05/2018;101
8;1;387625;31/05/2018;101
8;1;387641;31/05/2018;101
8;1;387648;31/05/2018;101
8;1;387665;31/05/2018;101
8;1;387683;31/05/2018;101
8;1;387697;31/05/2018;101
8;1;387699;31/05/2018;101
8;1;387700;31/05/2018;101
8;1;387704;31/05/2018;101
8;1;387556;31/05/2018;101
8;1;387274;31/05/2018;101
8;1;387293;31/05/2018;101
8;1;387302;31/05/2018;101
8;1;387317;31/05/2018;103
8;1;387360;31/05/2018;101
8;1;387377;31/05/2018;101
8;1;381766;31/05/2018;101
8;1;381873;31/05/2018;101
8;1;381989;31/05/2018;101
8;1;382179;31/05/2018;101
8;1;382218;31/05/2018;101
8;1;382219;31/05/2018;101
8;1;382281;31/05/2018;101
8;1;382350;31/05/2018;101
8;1;382381;31/05/2018;101
8;1;382480;31/05/2018;101
8;1;382570;31/05/2018;101
8;1;382643;31/05/2018;101
8;1;383044;31/05/2018;101
8;1;383077;31/05/2018;101
8;1;383078;31/05/2018;101
8;1;383443;31/05/2018;101
8;1;383773;31/05/2018;101
8;1;384819;31/05/2018;101
8;1;383910;31/05/2018;101
8;1;384172;31/05/2018;101
8;1;384375;31/05/2018;101
8;1;384385;31/05/2018;101
8;1;384595;31/05/2018;101
8;1;384728;31/05/2018;101
8;1;384737;31/05/2018;101
8;1;384759;31/05/2018;101
8;1;385057;31/05/2018;101
8;1;385067;31/05/2018;101
8;1;385165;31/05/2018;101
8;1;385209;31/05/2018;101
8;1;385237;31/05/2018;101
8;1;385254;31/05/2018;101
8;1;385410;31/05/2018;101
8;1;385446;31/05/2018;101
8;1;386178;31/05/2018;101
8;1;386110;31/05/2018;101
8;1;386252;31/05/2018;101
8;1;386278;31/05/2018;101
8;1;386283;31/05/2018;101
8;1;386121;31/05/2018;101
8;1;386125;31/05/2018;101
8;1;386323;31/05/2018;101
8;1;386329;31/05/2018;101
8;1;386347;31/05/2018;101
8;1;386368;31/05/2018;101
8;1;386447;31/05/2018;101
8;1;386738;31/05/2018;101
8;1;386739;31/05/2018;101
8;1;386748;31/05/2018;101
8;1;386462;31/05/2018;101
8;1;386549;31/05/2018;101
8;1;386568;31/05/2018;101
8;1;386636;31/05/2018;101
8;1;386674;31/05/2018;101
8;1;386686;31/05/2018;101
8;1;386792;31/05/2018;101
8;1;386806;31/05/2018;101
8;1;386872;31/05/2018;101
8;1;386895;31/05/2018;103
8;1;386935;31/05/2018;103
8;1;386956;31/05/2018;101
8;1;387819;31/05/2018;101
8;1;387726;31/05/2018;101
8;1;387749;31/05/2018;101
8;1;385601;31/05/2018;101
8;1;385637;31/05/2018;101
8;1;385704;31/05/2018;101
8;1;385718;31/05/2018;101
8;1;387624;31/05/2018;101
8;1;387626;31/05/2018;101
8;1;387650;31/05/2018;101
8;1;387657;31/05/2018;101
8;1;387669;31/05/2018;101
8;1;387676;31/05/2018;101
8;1;387555;31/05/2018;101
8;1;387579;31/05/2018;101
8;1;387721;31/05/2018;101
8;1;387733;31/05/2018;101
8;1;387785;31/05/2018;101
8;1;387787;31/05/2018;101
8;1;387796;31/05/2018;101
8;1;387802;31/05/2018;101
8;1;387803;31/05/2018;101
8;1;387297;31/05/2018;103
8;1;387310;31/05/2018;103
8;1;387313;31/05/2018;101
8;1;387324;31/05/2018;101
8;1;387381;31/05/2018;101
8;1;387415;31/05/2018;101
8;1;387433;31/05/2018;101
8;1;387463;31/05/2018;101
8;1;387494;31/05/2018;101
8;1;381711;31/05/2018;101
8;1;24775;31/05/2018;722
8;1;377440;31/05/2018;101
8;1;383170;31/05/2018;101
8;1;386865;31/05/2018;101
8;1;386963;31/05/2018;101
8;1;386980;31/05/2018;101
8;1;387023;31/05/2018;103
8;1;387271;31/05/2018;101
8;1;387033;31/05/2018;103
8;1;387076;31/05/2018;101
8;1;387123;31/05/2018;101
8;1;387126;31/05/2018;103
8;1;387134;31/05/2018;101
8;1;387143;31/05/2018;101
8;1;387147;31/05/2018;101
8;1;387173;31/05/2018;101
8;1;387175;31/05/2018;101
8;1;387191;31/05/2018;101
8;1;387195;31/05/2018;101
8;1;387198;31/05/2018;101
8;1;387235;31/05/2018;101
8;1;387257;31/05/2018;101
8;1;196258;31/05/2018;101
8;1;244309;31/05/2018;101
8;1;284262;31/05/2018;101
8;1;313548;31/05/2018;101
8;1;362018;31/05/2018;101
8;1;362573;31/05/2018;101
8;1;362859;31/05/2018;101
8;1;364037;31/05/2018;101
8;1;372838;31/05/2018;101
8;1;380208;31/05/2018;101
8;1;380287;31/05/2018;101
8;1;381509;31/05/2018;101
8;1;270113;31/05/2018;101
8;1;294500;31/05/2018;101
8;1;302996;31/05/2018;101
8;1;307378;31/05/2018;101
8;1;308676;31/05/2018;101
8;1;313211;31/05/2018;101
8;1;313351;31/05/2018;101
8;1;356158;31/05/2018;101
8;1;362042;31/05/2018;101
8;1;364126;31/05/2018;101
8;1;376951;31/05/2018;101
8;1;377277;31/05/2018;101
8;1;337196;31/05/2018;101
8;1;347604;31/05/2018;101
8;1;377429;31/05/2018;101
8;1;377776;31/05/2018;101
8;1;377841;31/05/2018;101
8;1;381021;31/05/2018;101
8;1;381108;31/05/2018;101
8;1;379906;31/05/2018;101
8;1;379995;31/05/2018;101
8;1;380256;31/05/2018;101
8;1;381337;31/05/2018;101
8;1;381422;31/05/2018;101
8;1;381482;31/05/2018;101
8;1;381692;31/05/2018;101
8;1;382246;31/05/2018;101
8;1;382388;31/05/2018;101
8;1;382731;31/05/2018;101
8;1;382796;31/05/2018;101
8;1;382954;31/05/2018;101
8;1;382976;31/05/2018;101
8;1;382985;31/05/2018;101
8;1;383015;31/05/2018;101
8;1;383209;31/05/2018;101
8;1;383736;31/05/2018;101
8;1;383886;31/05/2018;101
8;1;384153;31/05/2018;101
8;1;384438;31/05/2018;101
8;1;384467;31/05/2018;101
8;1;384526;31/05/2018;101
8;1;384643;31/05/2018;101
8;1;384727;31/05/2018;101
8;1;384772;31/05/2018;101
8;1;384781;31/05/2018;101
8;1;384954;31/05/2018;101
8;1;385063;31/05/2018;101
8;1;385071;31/05/2018;101
8;1;385262;31/05/2018;101
8;1;385367;31/05/2018;101
8;1;385465;31/05/2018;101
8;1;385551;31/05/2018;101
8;1;384871;31/05/2018;101
8;1;384901;31/05/2018;101
8;1;385781;31/05/2018;101
8;1;385807;31/05/2018;101
8;1;385856;31/05/2018;101
8;1;385883;31/05/2018;101
8;1;385938;31/05/2018;101
8;1;385972;31/05/2018;101
8;1;386009;31/05/2018;101
8;1;386029;31/05/2018;101
8;1;386082;31/05/2018;101
8;1;386093;31/05/2018;101
8;1;387554;31/05/2018;101
8;1;387561;31/05/2018;101
8;1;387571;31/05/2018;101
8;1;387587;31/05/2018;101
8;1;387818;31/05/2018;101
8;1;387713;31/05/2018;101
8;1;387753;31/05/2018;101
8;1;387766;31/05/2018;101
8;1;387772;31/05/2018;101
8;1;387278;31/05/2018;101
8;1;387281;31/05/2018;101
8;1;387303;31/05/2018;101
8;1;387318;31/05/2018;101
8;1;387322;31/05/2018;101
8;1;387332;31/05/2018;101
8;1;387344;31/05/2018;101
8;1;387398;31/05/2018;101
8;1;387408;31/05/2018;101
8;1;387459;31/05/2018;101
8;1;387461;31/05/2018;101
8;1;380001;31/05/2018;101
8;1;382931;31/05/2018;101
8;1;387331;31/05/2018;101
8;1;387692;31/05/2018;101
8;1;387530;31/05/2018;101
8;1;387533;31/05/2018;101
8;1;387541;31/05/2018;101
8;1;387546;31/05/2018;101
8;1;387552;31/05/2018;101
8;1;386185;31/05/2018;101
8;1;386207;31/05/2018;101
8;1;386241;31/05/2018;101
8;1;386274;31/05/2018;101
8;1;386290;31/05/2018;101
8;1;386405;31/05/2018;101
8;1;386155;31/05/2018;101
8;1;386160;31/05/2018;101
8;1;386455;31/05/2018;101
8;1;386722;31/05/2018;101
8;1;386728;31/05/2018;101
8;1;386534;31/05/2018;101
8;1;386540;31/05/2018;101
8;1;386687;31/05/2018;101
8;1;386857;31/05/2018;101
8;1;386874;31/05/2018;101
8;1;386886;31/05/2018;101
8;1;386888;31/05/2018;101
8;1;386900;31/05/2018;101
8;1;386905;31/05/2018;101
8;1;386912;31/05/2018;101
8;1;386959;31/05/2018;101
8;1;387017;31/05/2018;101
8;1;387018;31/05/2018;103
8;1;387050;31/05/2018;101
8;1;387137;31/05/2018;101
8;1;387148;31/05/2018;101
8;1;387201;31/05/2018;101
8;1;387227;31/05/2018;101
8;1;387242;31/05/2018;101
8;1;387245;31/05/2018;103
8;1;387249;31/05/2018;101
8;1;158453;31/05/2018;101
8;1;212831;31/05/2018;101
8;1;233005;31/05/2018;101
8;1;379383;31/05/2018;101
8;1;379410;31/05/2018;101
8;1;379439;31/05/2018;101
8;1;377495;31/05/2018;101
8;1;377698;31/05/2018;101
8;1;377880;31/05/2018;101
8;1;380762;31/05/2018;101
8;1;381268;31/05/2018;101
8;1;379584;31/05/2018;101
8;1;379762;31/05/2018;101
8;1;379922;31/05/2018;101
8;1;380072;31/05/2018;101
8;1;380276;31/05/2018;101
8;1;380283;31/05/2018;101
8;1;380559;31/05/2018;101
8;1;381931;31/05/2018;101
8;1;381955;31/05/2018;101
8;1;382015;31/05/2018;101
8;1;382420;31/05/2018;101
8;1;382577;31/05/2018;101
8;1;382631;31/05/2018;101
8;1;382671;31/05/2018;101
8;1;382826;31/05/2018;101
8;1;383114;31/05/2018;101
8;1;383564;31/05/2018;101
8;1;383681;31/05/2018;101
8;1;383848;31/05/2018;101
8;1;384094;31/05/2018;101
8;1;384114;31/05/2018;101
8;1;384356;31/05/2018;101
8;1;384472;31/05/2018;101
8;1;384491;31/05/2018;101
8;1;384622;31/05/2018;101
8;1;384672;31/05/2018;101
8;1;385223;31/05/2018;101
8;1;385329;31/05/2018;101
8;1;385334;31/05/2018;101
8;1;385833;31/05/2018;101
8;1;385847;31/05/2018;101
8;1;385885;31/05/2018;101
8;1;385895;31/05/2018;101
8;1;385904;31/05/2018;101
8;1;385909;31/05/2018;101
8;1;385933;31/05/2018;101
8;1;385935;31/05/2018;101
8;1;385941;31/05/2018;101
8;1;386013;31/05/2018;101
8;1;386064;31/05/2018;101
8;1;386084;31/05/2018;101
8;1;386088;31/05/2018;101
8;1;386095;31/05/2018;101
8;1;385594;31/05/2018;101
8;1;385627;31/05/2018;101
8;1;385655;31/05/2018;101
8;1;385661;31/05/2018;101
8;1;385673;31/05/2018;101
8;1;385712;31/05/2018;101
8;1;385746;31/05/2018;101
8;1;385769;31/05/2018;101
8;1;387634;31/05/2018;101
8;1;387636;31/05/2018;101
8;1;387654;31/05/2018;101
8;1;387682;31/05/2018;101
8;1;387550;31/05/2018;101
8;1;385373;31/05/2018;101
8;1;385375;31/05/2018;101
8;1;385378;31/05/2018;101
8;1;385386;31/05/2018;101
8;1;385491;31/05/2018;101
8;1;385529;31/05/2018;101
8;1;384924;31/05/2018;101
8;1;384926;31/05/2018;101
8;1;386176;31/05/2018;101
8;1;386177;31/05/2018;101
8;1;386102;31/05/2018;101
8;1;386210;31/05/2018;101
8;1;386231;31/05/2018;101
8;1;386271;31/05/2018;101
8;1;386287;31/05/2018;101
8;1;386304;31/05/2018;101
8;1;386325;31/05/2018;101
8;1;386330;31/05/2018;101
8;1;386411;31/05/2018;101
8;1;386416;31/05/2018;101
8;1;386710;31/05/2018;101
8;1;386715;31/05/2018;101
8;1;386717;31/05/2018;101
8;1;386737;31/05/2018;101
8;1;386492;31/05/2018;722
8;1;386499;31/05/2018;101
8;1;386519;31/05/2018;101
8;1;386535;31/05/2018;101
8;1;386538;31/05/2018;101
8;1;386542;31/05/2018;101
8;1;386545;31/05/2018;101
8;1;386584;31/05/2018;101
8;1;386587;31/05/2018;101
8;1;386593;31/05/2018;101
8;1;386656;31/05/2018;101
8;1;386669;31/05/2018;101
8;1;386670;31/05/2018;101
8;1;386796;31/05/2018;101
